time_ms , theta_ankle , theta_ankle_sp , force_loadcell , force_sp , motor_current
2130092.0 , -0.3666 , 0.0 , 11.95 , 0.147 , 2.0
2130102.0 , -0.3649 , 0.0 , 11.949 , 0.147 , 2.0
2130112.0 , -0.3689 , 0.0 , 11.949 , 0.147 , 2.0
2130122.0 , -0.3691 , 0.0 , 11.948 , 0.147 , 2.0
2130132.0 , -0.3705 , 0.0 , 11.948 , 0.147 , 2.0
2130142.0 , -0.3738 , 0.0 , 11.95 , 0.147 , 2.0
2130152.0 , -0.3631 , 0.0 , 11.95 , 0.147 , 2.0
2130162.0 , -0.3707 , 0.0 , 11.95 , 0.147 , 2.0
2130172.0 , -0.3705 , 0.0 , 11.951 , 0.147 , 2.0
2130182.0 , -0.3688 , 0.0 , 11.95 , 0.147 , 2.0
2130192.0 , -0.3698 , 0.0 , 11.949 , 0.147 , 2.0
2130202.0 , -0.3708 , 0.0 , 11.948 , 0.147 , 2.0
2130212.0 , -0.3684 , 0.0 , 11.948 , 0.147 , 2.0
2130222.0 , -0.3607 , 0.0 , 11.948 , 0.147 , 2.0
2130232.0 , -0.3662 , 0.0 , 11.948 , 0.147 , 2.0
2130242.0 , -0.3632 , 0.0 , 11.946 , 0.147 , 2.0
2130252.0 , -0.3658 , 0.0 , 11.945 , 0.147 , 2.0
2130262.0 , -0.3667 , 0.0 , 11.945 , 0.147 , 2.0
2130272.0 , -0.3686 , 0.0 , 11.945 , 0.147 , 2.0
2130282.0 , -0.3688 , 0.0 , 11.945 , 0.147 , 2.0
2130292.0 , -0.3655 , 0.0 , 11.943 , 0.147 , 2.0
2130302.0 , -0.37 , 0.0 , 11.942 , 0.147 , 2.0
2130312.0 , -0.3686 , 0.0 , 11.943 , 0.147 , 2.0
2130322.0 , -0.3646 , 0.0 , 11.943 , 0.147 , 2.0
2130332.0 , -0.3692 , 0.0 , 11.943 , 0.147 , 2.0
2130342.0 , -0.3734 , 0.0 , 11.942 , 0.147 , 2.0
2130352.0 , -0.369 , 0.0 , 11.942 , 0.147 , 2.0
2130362.0 , -0.3653 , 0.0 , 11.942 , 0.147 , 2.0
